,Oil_Price,Cocoa_Price,Gold_Price,Date
633,100.75,2645.73,829.22,2008-09-25
634,100.75,2645.73,829.22,2008-09-26
635,100.75,2645.73,829.22,2008-09-27
636,100.75,2645.73,829.22,2008-09-28
637,100.75,2645.73,829.22,2008-09-29
638,100.75,2645.73,829.22,2008-09-30
639,73.6,2194.61,803.91,2008-10-01
640,73.6,2194.61,803.91,2008-10-02
641,73.6,2194.61,803.91,2008-10-03
642,73.6,2194.61,803.91,2008-10-04
643,73.6,2194.61,803.91,2008-10-05
644,73.6,2194.61,803.91,2008-10-06
645,73.6,2194.61,803.91,2008-10-07
646,73.6,2194.61,803.91,2008-10-08
647,73.6,2194.61,803.91,2008-10-09
648,73.6,2194.61,803.91,2008-10-10
649,73.6,2194.61,803.91,2008-10-11
650,73.6,2194.61,803.91,2008-10-12
651,73.6,2194.61,803.91,2008-10-13
652,73.6,2194.61,803.91,2008-10-14
653,73.6,2194.61,803.91,2008-10-15
654,73.6,2194.61,803.91,2008-10-16
655,73.6,2194.61,803.91,2008-10-17
656,73.6,2194.61,803.91,2008-10-18
657,73.6,2194.61,803.91,2008-10-19
658,73.6,2194.61,803.91,2008-10-20
659,73.6,2194.61,803.91,2008-10-21
660,73.6,2194.61,803.91,2008-10-22
661,73.6,2194.61,803.91,2008-10-23
662,73.6,2194.61,803.91,2008-10-24
663,73.6,2194.61,803.91,2008-10-25
664,73.6,2194.61,803.91,2008-10-26
665,73.6,2194.61,803.91,2008-10-27
666,73.6,2194.61,803.91,2008-10-28
667,73.6,2194.61,803.91,2008-10-29
668,73.6,2194.61,803.91,2008-10-30
669,73.6,2194.61,803.91,2008-10-31
670,55.05,2033.6,760.76,2008-11-01
671,55.05,2033.6,760.76,2008-11-02
672,55.05,2033.6,760.76,2008-11-03
673,55.05,2033.6,760.76,2008-11-04
674,55.05,2033.6,760.76,2008-11-05
675,55.05,2033.6,760.76,2008-11-06
676,55.05,2033.6,760.76,2008-11-07
677,55.05,2033.6,760.76,2008-11-08
678,55.05,2033.6,760.76,2008-11-09
679,55.05,2033.6,760.76,2008-11-10
680,55.05,2033.6,760.76,2008-11-11
681,55.05,2033.6,760.76,2008-11-12
682,55.05,2033.6,760.76,2008-11-13
683,55.05,2033.6,760.76,2008-11-14
684,55.05,2033.6,760.76,2008-11-15
685,55.05,2033.6,760.76,2008-11-16
686,55.05,2033.6,760.76,2008-11-17
687,55.05,2033.6,760.76,2008-11-18
688,55.05,2033.6,760.76,2008-11-19
689,55.05,2033.6,760.76,2008-11-20
690,55.05,2033.6,760.76,2008-11-21
691,55.05,2033.6,760.76,2008-11-22
692,55.05,2033.6,760.76,2008-11-23
693,55.05,2033.6,760.76,2008-11-24
694,55.05,2033.6,760.76,2008-11-25
695,55.05,2033.6,760.76,2008-11-26
696,55.05,2033.6,760.76,2008-11-27
697,55.05,2033.6,760.76,2008-11-28
698,55.05,2033.6,760.76,2008-11-29
699,55.05,2033.6,760.76,2008-11-30
700,43.29,2445.1,821.49,2008-12-01
701,43.29,2445.1,821.49,2008-12-02
702,43.29,2445.1,821.49,2008-12-03
703,43.29,2445.1,821.49,2008-12-04
704,43.29,2445.1,821.49,2008-12-05
705,43.29,2445.1,821.49,2008-12-06
706,43.29,2445.1,821.49,2008-12-07
707,43.29,2445.1,821.49,2008-12-08
708,43.29,2445.1,821.49,2008-12-09
709,43.29,2445.1,821.49,2008-12-10
710,43.29,2445.1,821.49,2008-12-11
711,43.29,2445.1,821.49,2008-12-12
712,43.29,2445.1,821.49,2008-12-13
713,43.29,2445.1,821.49,2008-12-14
714,43.29,2445.1,821.49,2008-12-15
715,43.29,2445.1,821.49,2008-12-16
716,43.29,2445.1,821.49,2008-12-17
717,43.29,2445.1,821.49,2008-12-18
718,43.29,2445.1,821.49,2008-12-19
719,43.29,2445.1,821.49,2008-12-20
720,43.29,2445.1,821.49,2008-12-21
721,43.29,2445.1,821.49,2008-12-22
722,43.29,2445.1,821.49,2008-12-23
723,43.29,2445.1,821.49,2008-12-24
724,43.29,2445.1,821.49,2008-12-25
725,43.29,2445.1,821.49,2008-12-26
726,43.29,2445.1,821.49,2008-12-27
727,43.29,2445.1,821.49,2008-12-28
728,43.29,2445.1,821.49,2008-12-29
729,43.29,2445.1,821.49,2008-12-30
730,43.29,2445.1,821.49,2008-12-31
731,45.62,2574.57,860.05,2009-01-01
732,45.62,2574.57,860.05,2009-01-02
733,45.62,2574.57,860.05,2009-01-03
734,45.62,2574.57,860.05,2009-01-04
735,45.62,2574.57,860.05,2009-01-05
736,45.62,2574.57,860.05,2009-01-06
737,45.62,2574.57,860.05,2009-01-07
738,45.62,2574.57,860.05,2009-01-08
739,45.62,2574.57,860.05,2009-01-09
740,45.62,2574.57,860.05,2009-01-10
741,45.62,2574.57,860.05,2009-01-11
742,45.62,2574.57,860.05,2009-01-12
743,45.62,2574.57,860.05,2009-01-13
744,45.62,2574.57,860.05,2009-01-14
745,45.62,2574.57,860.05,2009-01-15
746,45.62,2574.57,860.05,2009-01-16
747,45.62,2574.57,860.05,2009-01-17
748,45.62,2574.57,860.05,2009-01-18
749,45.62,2574.57,860.05,2009-01-19
750,45.62,2574.57,860.05,2009-01-20
751,45.62,2574.57,860.05,2009-01-21
752,45.62,2574.57,860.05,2009-01-22
753,45.62,2574.57,860.05,2009-01-23
754,45.62,2574.57,860.05,2009-01-24
755,45.62,2574.57,860.05,2009-01-25
756,45.62,2574.57,860.05,2009-01-26
757,45.62,2574.57,860.05,2009-01-27
758,45.62,2574.57,860.05,2009-01-28
759,45.62,2574.57,860.05,2009-01-29
760,45.62,2574.57,860.05,2009-01-30
761,45.62,2574.57,860.05,2009-01-31
762,43.73,2622.25,942.58,2009-02-01
763,43.73,2622.25,942.58,2009-02-02
764,43.73,2622.25,942.58,2009-02-03
765,43.73,2622.25,942.58,2009-02-04
766,43.73,2622.25,942.58,2009-02-05
767,43.73,2622.25,942.58,2009-02-06
768,43.73,2622.25,942.58,2009-02-07
769,43.73,2622.25,942.58,2009-02-08
770,43.73,2622.25,942.58,2009-02-09
771,43.73,2622.25,942.58,2009-02-10
772,43.73,2622.25,942.58,2009-02-11
773,43.73,2622.25,942.58,2009-02-12
774,43.73,2622.25,942.58,2009-02-13
775,43.73,2622.25,942.58,2009-02-14
776,43.73,2622.25,942.58,2009-02-15
777,43.73,2622.25,942.58,2009-02-16
778,43.73,2622.25,942.58,2009-02-17
779,43.73,2622.25,942.58,2009-02-18
780,43.73,2622.25,942.58,2009-02-19
781,43.73,2622.25,942.58,2009-02-20
782,43.73,2622.25,942.58,2009-02-21
783,43.73,2622.25,942.58,2009-02-22
784,43.73,2622.25,942.58,2009-02-23
785,43.73,2622.25,942.58,2009-02-24
786,43.73,2622.25,942.58,2009-02-25
787,43.73,2622.25,942.58,2009-02-26
788,43.73,2622.25,942.58,2009-02-27
789,43.73,2622.25,942.58,2009-02-28
790,47.32,2444.45,924.41,2009-03-01
791,47.32,2444.45,924.41,2009-03-02
792,47.32,2444.45,924.41,2009-03-03
793,47.32,2444.45,924.41,2009-03-04
794,47.32,2444.45,924.41,2009-03-05
795,47.32,2444.45,924.41,2009-03-06
796,47.32,2444.45,924.41,2009-03-07
797,47.32,2444.45,924.41,2009-03-08
798,47.32,2444.45,924.41,2009-03-09
799,47.32,2444.45,924.41,2009-03-10
800,47.32,2444.45,924.41,2009-03-11
801,47.32,2444.45,924.41,2009-03-12
802,47.32,2444.45,924.41,2009-03-13
803,47.32,2444.45,924.41,2009-03-14
804,47.32,2444.45,924.41,2009-03-15
805,47.32,2444.45,924.41,2009-03-16
806,47.32,2444.45,924.41,2009-03-17
807,47.32,2444.45,924.41,2009-03-18
808,47.32,2444.45,924.41,2009-03-19
809,47.32,2444.45,924.41,2009-03-20
810,47.32,2444.45,924.41,2009-03-21
811,47.32,2444.45,924.41,2009-03-22
812,47.32,2444.45,924.41,2009-03-23
813,47.32,2444.45,924.41,2009-03-24
814,47.32,2444.45,924.41,2009-03-25
815,47.32,2444.45,924.41,2009-03-26
816,47.32,2444.45,924.41,2009-03-27
817,47.32,2444.45,924.41,2009-03-28
818,47.32,2444.45,924.41,2009-03-29
819,47.32,2444.45,924.41,2009-03-30
820,47.32,2444.45,924.41,2009-03-31
821,51.23,2498.0,891.43,2009-04-01
822,51.23,2498.0,891.43,2009-04-02
823,51.23,2498.0,891.43,2009-04-03
824,51.23,2498.0,891.43,2009-04-04
825,51.23,2498.0,891.43,2009-04-05
826,51.23,2498.0,891.43,2009-04-06
827,51.23,2498.0,891.43,2009-04-07
828,51.23,2498.0,891.43,2009-04-08
829,51.23,2498.0,891.43,2009-04-09
830,51.23,2498.0,891.43,2009-04-10
831,51.23,2498.0,891.43,2009-04-11
832,51.23,2498.0,891.43,2009-04-12
833,51.23,2498.0,891.43,2009-04-13
834,51.23,2498.0,891.43,2009-04-14
835,51.23,2498.0,891.43,2009-04-15
836,51.23,2498.0,891.43,2009-04-16
837,51.23,2498.0,891.43,2009-04-17
838,51.23,2498.0,891.43,2009-04-18
839,51.23,2498.0,891.43,2009-04-19
840,51.23,2498.0,891.43,2009-04-20
841,51.23,2498.0,891.43,2009-04-21
842,51.23,2498.0,891.43,2009-04-22
843,51.23,2498.0,891.43,2009-04-23
844,51.23,2498.0,891.43,2009-04-24
845,51.23,2498.0,891.43,2009-04-25
846,51.23,2498.0,891.43,2009-04-26
847,51.23,2498.0,891.43,2009-04-27
848,51.23,2498.0,891.43,2009-04-28
849,51.23,2498.0,891.43,2009-04-29
850,51.23,2498.0,891.43,2009-04-30
851,58.57,2402.76,926.48,2009-05-01
852,58.57,2402.76,926.48,2009-05-02
853,58.57,2402.76,926.48,2009-05-03
854,58.57,2402.76,926.48,2009-05-04
855,58.57,2402.76,926.48,2009-05-05
856,58.57,2402.76,926.48,2009-05-06
857,58.57,2402.76,926.48,2009-05-07
858,58.57,2402.76,926.48,2009-05-08
859,58.57,2402.76,926.48,2009-05-09
860,58.57,2402.76,926.48,2009-05-10
861,58.57,2402.76,926.48,2009-05-11
862,58.57,2402.76,926.48,2009-05-12
863,58.57,2402.76,926.48,2009-05-13
864,58.57,2402.76,926.48,2009-05-14
865,58.57,2402.76,926.48,2009-05-15
866,58.57,2402.76,926.48,2009-05-16
867,58.57,2402.76,926.48,2009-05-17
868,58.57,2402.76,926.48,2009-05-18
869,58.57,2402.76,926.48,2009-05-19
870,58.57,2402.76,926.48,2009-05-20
871,58.57,2402.76,926.48,2009-05-21
872,58.57,2402.76,926.48,2009-05-22
873,58.57,2402.76,926.48,2009-05-23
874,58.57,2402.76,926.48,2009-05-24
875,58.57,2402.76,926.48,2009-05-25
876,58.57,2402.76,926.48,2009-05-26
877,58.57,2402.76,926.48,2009-05-27
878,58.57,2402.76,926.48,2009-05-28
879,58.57,2402.76,926.48,2009-05-29
880,58.57,2402.76,926.48,2009-05-30
881,58.57,2402.76,926.48,2009-05-31
882,69.34,2631.73,903.79,2009-06-01
883,69.34,2631.73,903.79,2009-06-02
884,69.34,2631.73,903.79,2009-06-03
885,69.34,2631.73,903.79,2009-06-04
886,69.34,2631.73,903.79,2009-06-05
887,69.34,2631.73,903.79,2009-06-06
888,69.34,2631.73,903.79,2009-06-07
889,69.34,2631.73,903.79,2009-06-08
890,69.34,2631.73,903.79,2009-06-09
891,69.34,2631.73,903.79,2009-06-10
892,69.34,2631.73,903.79,2009-06-11
893,69.34,2631.73,903.79,2009-06-12
894,69.34,2631.73,903.79,2009-06-13
895,69.34,2631.73,903.79,2009-06-14
896,69.34,2631.73,903.79,2009-06-15
897,69.34,2631.73,903.79,2009-06-16
898,69.34,2631.73,903.79,2009-06-17
899,69.34,2631.73,903.79,2009-06-18
900,69.34,2631.73,903.79,2009-06-19
901,69.34,2631.73,903.79,2009-06-20
902,69.34,2631.73,903.79,2009-06-21
903,69.34,2631.73,903.79,2009-06-22
904,69.34,2631.73,903.79,2009-06-23
905,69.34,2631.73,903.79,2009-06-24
906,69.34,2631.73,903.79,2009-06-25
907,69.34,2631.73,903.79,2009-06-26
908,69.34,2631.73,903.79,2009-06-27
909,69.34,2631.73,903.79,2009-06-28
910,69.34,2631.73,903.79,2009-06-29
911,69.34,2631.73,903.79,2009-06-30
912,65.76,2708.52,934.42,2009-07-01
913,65.76,2708.52,934.42,2009-07-02
914,65.76,2708.52,934.42,2009-07-03
915,65.76,2708.52,934.42,2009-07-04
916,65.76,2708.52,934.42,2009-07-05
917,65.76,2708.52,934.42,2009-07-06
918,65.76,2708.52,934.42,2009-07-07
919,65.76,2708.52,934.42,2009-07-08
920,65.76,2708.52,934.42,2009-07-09
921,65.76,2708.52,934.42,2009-07-10
922,65.76,2708.52,934.42,2009-07-11
923,65.76,2708.52,934.42,2009-07-12
924,65.76,2708.52,934.42,2009-07-13
925,65.76,2708.52,934.42,2009-07-14
926,65.76,2708.52,934.42,2009-07-15
927,65.76,2708.52,934.42,2009-07-16
928,65.76,2708.52,934.42,2009-07-17
929,65.76,2708.52,934.42,2009-07-18
930,65.76,2708.52,934.42,2009-07-19
931,65.76,2708.52,934.42,2009-07-20
932,65.76,2708.52,934.42,2009-07-21
933,65.76,2708.52,934.42,2009-07-22
934,65.76,2708.52,934.42,2009-07-23
935,65.76,2708.52,934.42,2009-07-24
936,65.76,2708.52,934.42,2009-07-25
937,65.76,2708.52,934.42,2009-07-26
938,65.76,2708.52,934.42,2009-07-27
939,65.76,2708.52,934.42,2009-07-28
940,65.76,2708.52,934.42,2009-07-29
941,65.76,2708.52,934.42,2009-07-30
942,65.76,2708.52,934.42,2009-07-31
943,73.07,2876.33,949.35,2009-08-01
944,73.07,2876.33,949.35,2009-08-02
945,73.07,2876.33,949.35,2009-08-03
946,73.07,2876.33,949.35,2009-08-04
947,73.07,2876.33,949.35,2009-08-05
948,73.07,2876.33,949.35,2009-08-06
949,73.07,2876.33,949.35,2009-08-07
950,73.07,2876.33,949.35,2009-08-08
951,73.07,2876.33,949.35,2009-08-09
952,73.07,2876.33,949.35,2009-08-10
953,73.07,2876.33,949.35,2009-08-11
954,73.07,2876.33,949.35,2009-08-12
955,73.07,2876.33,949.35,2009-08-13
956,73.07,2876.33,949.35,2009-08-14
957,73.07,2876.33,949.35,2009-08-15
958,73.07,2876.33,949.35,2009-08-16
959,73.07,2876.33,949.35,2009-08-17
960,73.07,2876.33,949.35,2009-08-18
961,73.07,2876.33,949.35,2009-08-19
962,73.07,2876.33,949.35,2009-08-20
963,73.07,2876.33,949.35,2009-08-21
964,73.07,2876.33,949.35,2009-08-22
965,73.07,2876.33,949.35,2009-08-23
966,73.07,2876.33,949.35,2009-08-24
967,73.07,2876.33,949.35,2009-08-25
968,73.07,2876.33,949.35,2009-08-26
969,73.07,2876.33,949.35,2009-08-27
970,73.07,2876.33,949.35,2009-08-28
971,73.07,2876.33,949.35,2009-08-29
972,73.07,2876.33,949.35,2009-08-30
973,73.07,2876.33,949.35,2009-08-31
974,68.19,3041.95,995.25,2009-09-01
975,68.19,3041.95,995.25,2009-09-02
976,68.19,3041.95,995.25,2009-09-03
977,68.19,3041.95,995.25,2009-09-04
978,68.19,3041.95,995.25,2009-09-05
979,68.19,3041.95,995.25,2009-09-06
980,68.19,3041.95,995.25,2009-09-07
981,68.19,3041.95,995.25,2009-09-08
982,68.19,3041.95,995.25,2009-09-09
983,68.19,3041.95,995.25,2009-09-10
984,68.19,3041.95,995.25,2009-09-11
985,68.19,3041.95,995.25,2009-09-12
986,68.19,3041.95,995.25,2009-09-13
987,68.19,3041.95,995.25,2009-09-14
988,68.19,3041.95,995.25,2009-09-15
989,68.19,3041.95,995.25,2009-09-16
990,68.19,3041.95,995.25,2009-09-17
991,68.19,3041.95,995.25,2009-09-18
992,68.19,3041.95,995.25,2009-09-19
993,68.19,3041.95,995.25,2009-09-20
994,68.19,3041.95,995.25,2009-09-21
995,68.19,3041.95,995.25,2009-09-22
996,68.19,3041.95,995.25,2009-09-23
997,68.19,3041.95,995.25,2009-09-24
998,68.19,3041.95,995.25,2009-09-25
999,68.19,3041.95,995.25,2009-09-26
1000,68.19,3041.95,995.25,2009-09-27
1001,68.19,3041.95,995.25,2009-09-28
1002,68.19,3041.95,995.25,2009-09-29
1003,68.19,3041.95,995.25,2009-09-30
1004,73.87,3253.5,1044.57,2009-10-01
1005,73.87,3253.5,1044.57,2009-10-02
1006,73.87,3253.5,1044.57,2009-10-03
1007,73.87,3253.5,1044.57,2009-10-04
1008,73.87,3253.5,1044.57,2009-10-05
1009,73.87,3253.5,1044.57,2009-10-06
1010,73.87,3253.5,1044.57,2009-10-07
1011,73.87,3253.5,1044.57,2009-10-08
1012,73.87,3253.5,1044.57,2009-10-09
1013,73.87,3253.5,1044.57,2009-10-10
1014,73.87,3253.5,1044.57,2009-10-11
1015,73.87,3253.5,1044.57,2009-10-12
1016,73.87,3253.5,1044.57,2009-10-13
1017,73.87,3253.5,1044.57,2009-10-14
1018,73.87,3253.5,1044.57,2009-10-15
1019,73.87,3253.5,1044.57,2009-10-16
1020,73.87,3253.5,1044.57,2009-10-17
1021,73.87,3253.5,1044.57,2009-10-18
1022,73.87,3253.5,1044.57,2009-10-19
1023,73.87,3253.5,1044.57,2009-10-20
1024,73.87,3253.5,1044.57,2009-10-21
1025,73.87,3253.5,1044.57,2009-10-22
1026,73.87,3253.5,1044.57,2009-10-23
1027,73.87,3253.5,1044.57,2009-10-24
1028,73.87,3253.5,1044.57,2009-10-25
1029,73.87,3253.5,1044.57,2009-10-26
1030,73.87,3253.5,1044.57,2009-10-27
1031,73.87,3253.5,1044.57,2009-10-28
1032,73.87,3253.5,1044.57,2009-10-29
1033,73.87,3253.5,1044.57,2009-10-30
1034,73.87,3253.5,1044.57,2009-10-31
1035,77.5,3230.43,1127.94,2009-11-01
1036,77.5,3230.43,1127.94,2009-11-02
1037,77.5,3230.43,1127.94,2009-11-03
1038,77.5,3230.43,1127.94,2009-11-04
1039,77.5,3230.43,1127.94,2009-11-05
1040,77.5,3230.43,1127.94,2009-11-06
1041,77.5,3230.43,1127.94,2009-11-07
1042,77.5,3230.43,1127.94,2009-11-08
1043,77.5,3230.43,1127.94,2009-11-09
1044,77.5,3230.43,1127.94,2009-11-10
1045,77.5,3230.43,1127.94,2009-11-11
1046,77.5,3230.43,1127.94,2009-11-12
1047,77.5,3230.43,1127.94,2009-11-13
1048,77.5,3230.43,1127.94,2009-11-14
1049,77.5,3230.43,1127.94,2009-11-15
1050,77.5,3230.43,1127.94,2009-11-16
1051,77.5,3230.43,1127.94,2009-11-17
1052,77.5,3230.43,1127.94,2009-11-18
1053,77.5,3230.43,1127.94,2009-11-19
1054,77.5,3230.43,1127.94,2009-11-20
1055,77.5,3230.43,1127.94,2009-11-21
1056,77.5,3230.43,1127.94,2009-11-22
1057,77.5,3230.43,1127.94,2009-11-23
1058,77.5,3230.43,1127.94,2009-11-24
1059,77.5,3230.43,1127.94,2009-11-25
1060,77.5,3230.43,1127.94,2009-11-26
1061,77.5,3230.43,1127.94,2009-11-27
1062,77.5,3230.43,1127.94,2009-11-28
1063,77.5,3230.43,1127.94,2009-11-29
1064,77.5,3230.43,1127.94,2009-11-30
1065,75.24,3334.5,1126.83,2009-12-01
1066,75.24,3334.5,1126.83,2009-12-02
1067,75.24,3334.5,1126.83,2009-12-03
1068,75.24,3334.5,1126.83,2009-12-04
1069,75.24,3334.5,1126.83,2009-12-05
1070,75.24,3334.5,1126.83,2009-12-06
1071,75.24,3334.5,1126.83,2009-12-07
1072,75.24,3334.5,1126.83,2009-12-08
1073,75.24,3334.5,1126.83,2009-12-09
1074,75.24,3334.5,1126.83,2009-12-10
1075,75.24,3334.5,1126.83,2009-12-11
1076,75.24,3334.5,1126.83,2009-12-12
1077,75.24,3334.5,1126.83,2009-12-13
1078,75.24,3334.5,1126.83,2009-12-14
1079,75.24,3334.5,1126.83,2009-12-15
1080,75.24,3334.5,1126.83,2009-12-16
1081,75.24,3334.5,1126.83,2009-12-17
1082,75.24,3334.5,1126.83,2009-12-18
1083,75.24,3334.5,1126.83,2009-12-19
1084,75.24,3334.5,1126.83,2009-12-20
1085,75.24,3334.5,1126.83,2009-12-21
1086,75.24,3334.5,1126.83,2009-12-22
1087,75.24,3334.5,1126.83,2009-12-23
1088,75.24,3334.5,1126.83,2009-12-24
1089,75.24,3334.5,1126.83,2009-12-25
1090,75.24,3334.5,1126.83,2009-12-26
1091,75.24,3334.5,1126.83,2009-12-27
1092,75.24,3334.5,1126.83,2009-12-28
1093,75.24,3334.5,1126.83,2009-12-29
1094,75.24,3334.5,1126.83,2009-12-30
1095,75.24,3334.5,1126.83,2009-12-31
1096,76.92,3348.15,1116.95,2010-01-01
1097,76.92,3348.15,1116.95,2010-01-02
1098,76.92,3348.15,1116.95,2010-01-03
1099,76.92,3348.15,1116.95,2010-01-04
1100,76.92,3348.15,1116.95,2010-01-05
1101,76.92,3348.15,1116.95,2010-01-06
1102,76.92,3348.15,1116.95,2010-01-07
1103,76.92,3348.15,1116.95,2010-01-08
1104,76.92,3348.15,1116.95,2010-01-09
1105,76.92,3348.15,1116.95,2010-01-10
1106,76.92,3348.15,1116.95,2010-01-11
1107,76.92,3348.15,1116.95,2010-01-12
1108,76.92,3348.15,1116.95,2010-01-13
1109,76.92,3348.15,1116.95,2010-01-14
1110,76.92,3348.15,1116.95,2010-01-15
1111,76.92,3348.15,1116.95,2010-01-16
1112,76.92,3348.15,1116.95,2010-01-17
1113,76.92,3348.15,1116.95,2010-01-18
1114,76.92,3348.15,1116.95,2010-01-19
1115,76.92,3348.15,1116.95,2010-01-20
1116,76.92,3348.15,1116.95,2010-01-21
1117,76.92,3348.15,1116.95,2010-01-22
1118,76.92,3348.15,1116.95,2010-01-23
1119,76.92,3348.15,1116.95,2010-01-24
1120,76.92,3348.15,1116.95,2010-01-25
1121,76.92,3348.15,1116.95,2010-01-26
1122,76.92,3348.15,1116.95,2010-01-27
1123,76.92,3348.15,1116.95,2010-01-28
1124,76.92,3348.15,1116.95,2010-01-29
1125,76.92,3348.15,1116.95,2010-01-30
1126,76.92,3348.15,1116.95,2010-01-31
1127,74.75,3067.55,1095.49,2010-02-01
1128,74.75,3067.55,1095.49,2010-02-02
1129,74.75,3067.55,1095.49,2010-02-03
1130,74.75,3067.55,1095.49,2010-02-04
1131,74.75,3067.55,1095.49,2010-02-05
1132,74.75,3067.55,1095.49,2010-02-06
1133,74.75,3067.55,1095.49,2010-02-07
1134,74.75,3067.55,1095.49,2010-02-08
1135,74.75,3067.55,1095.49,2010-02-09
1136,74.75,3067.55,1095.49,2010-02-10
1137,74.75,3067.55,1095.49,2010-02-11
1138,74.75,3067.55,1095.49,2010-02-12
1139,74.75,3067.55,1095.49,2010-02-13
1140,74.75,3067.55,1095.49,2010-02-14
1141,74.75,3067.55,1095.49,2010-02-15
1142,74.75,3067.55,1095.49,2010-02-16
1143,74.75,3067.55,1095.49,2010-02-17
1144,74.75,3067.55,1095.49,2010-02-18
1145,74.75,3067.55,1095.49,2010-02-19
1146,74.75,3067.55,1095.49,2010-02-20
1147,74.75,3067.55,1095.49,2010-02-21
1148,74.75,3067.55,1095.49,2010-02-22
1149,74.75,3067.55,1095.49,2010-02-23
1150,74.75,3067.55,1095.49,2010-02-24
1151,74.75,3067.55,1095.49,2010-02-25
1152,74.75,3067.55,1095.49,2010-02-26
1153,74.75,3067.55,1095.49,2010-02-27
1154,74.75,3067.55,1095.49,2010-02-28
1155,79.9,2866.96,1113.77,2010-03-01
1156,79.9,2866.96,1113.77,2010-03-02
1157,79.9,2866.96,1113.77,2010-03-03
1158,79.9,2866.96,1113.77,2010-03-04
1159,79.9,2866.96,1113.77,2010-03-05
1160,79.9,2866.96,1113.77,2010-03-06
1161,79.9,2866.96,1113.77,2010-03-07
1162,79.9,2866.96,1113.77,2010-03-08
1163,79.9,2866.96,1113.77,2010-03-09
1164,79.9,2866.96,1113.77,2010-03-10
1165,79.9,2866.96,1113.77,2010-03-11
1166,79.9,2866.96,1113.77,2010-03-12
1167,79.9,2866.96,1113.77,2010-03-13
1168,79.9,2866.96,1113.77,2010-03-14
1169,79.9,2866.96,1113.77,2010-03-15
1170,79.9,2866.96,1113.77,2010-03-16
1171,79.9,2866.96,1113.77,2010-03-17
1172,79.9,2866.96,1113.77,2010-03-18
1173,79.9,2866.96,1113.77,2010-03-19
1174,79.9,2866.96,1113.77,2010-03-20
1175,79.9,2866.96,1113.77,2010-03-21
1176,79.9,2866.96,1113.77,2010-03-22
1177,79.9,2866.96,1113.77,2010-03-23
1178,79.9,2866.96,1113.77,2010-03-24
1179,79.9,2866.96,1113.77,2010-03-25
1180,79.9,2866.96,1113.77,2010-03-26
1181,79.9,2866.96,1113.77,2010-03-27
1182,79.9,2866.96,1113.77,2010-03-28
1183,79.9,2866.96,1113.77,2010-03-29
1184,79.9,2866.96,1113.77,2010-03-30
1185,79.9,2866.96,1113.77,2010-03-31
1186,85.68,3030.76,1147.91,2010-04-01
1187,85.68,3030.76,1147.91,2010-04-02
1188,85.68,3030.76,1147.91,2010-04-03
1189,85.68,3030.76,1147.91,2010-04-04
1190,85.68,3030.76,1147.91,2010-04-05
1191,85.68,3030.76,1147.91,2010-04-06
1192,85.68,3030.76,1147.91,2010-04-07
1193,85.68,3030.76,1147.91,2010-04-08
1194,85.68,3030.76,1147.91,2010-04-09
1195,85.68,3030.76,1147.91,2010-04-10
1196,85.68,3030.76,1147.91,2010-04-11
1197,85.68,3030.76,1147.91,2010-04-12
1198,85.68,3030.76,1147.91,2010-04-13
1199,85.68,3030.76,1147.91,2010-04-14
1200,85.68,3030.76,1147.91,2010-04-15
1201,85.68,3030.76,1147.91,2010-04-16
1202,85.68,3030.76,1147.91,2010-04-17
1203,85.68,3030.76,1147.91,2010-04-18
1204,85.68,3030.76,1147.91,2010-04-19
1205,85.68,3030.76,1147.91,2010-04-20
1206,85.68,3030.76,1147.91,2010-04-21
1207,85.68,3030.76,1147.91,2010-04-22
1208,85.68,3030.76,1147.91,2010-04-23
1209,85.68,3030.76,1147.91,2010-04-24
1210,85.68,3030.76,1147.91,2010-04-25
1211,85.68,3030.76,1147.91,2010-04-26
1212,85.68,3030.76,1147.91,2010-04-27
1213,85.68,3030.76,1147.91,2010-04-28
1214,85.68,3030.76,1147.91,2010-04-29
1215,85.68,3030.76,1147.91,2010-04-30
1216,76.99,2831.33,1202.81,2010-05-01
1217,76.99,2831.33,1202.81,2010-05-02
1218,76.99,2831.33,1202.81,2010-05-03
1219,76.99,2831.33,1202.81,2010-05-04
1220,76.99,2831.33,1202.81,2010-05-05
1221,76.99,2831.33,1202.81,2010-05-06
1222,76.99,2831.33,1202.81,2010-05-07
1223,76.99,2831.33,1202.81,2010-05-08
1224,76.99,2831.33,1202.81,2010-05-09
1225,76.99,2831.33,1202.81,2010-05-10
1226,76.99,2831.33,1202.81,2010-05-11
1227,76.99,2831.33,1202.81,2010-05-12
1228,76.99,2831.33,1202.81,2010-05-13
1229,76.99,2831.33,1202.81,2010-05-14
1230,76.99,2831.33,1202.81,2010-05-15
1231,76.99,2831.33,1202.81,2010-05-16
1232,76.99,2831.33,1202.81,2010-05-17
1233,76.99,2831.33,1202.81,2010-05-18
1234,76.99,2831.33,1202.81,2010-05-19
1235,76.99,2831.33,1202.81,2010-05-20
1236,76.99,2831.33,1202.81,2010-05-21
1237,76.99,2831.33,1202.81,2010-05-22
1238,76.99,2831.33,1202.81,2010-05-23
1239,76.99,2831.33,1202.81,2010-05-24
1240,76.99,2831.33,1202.81,2010-05-25
1241,76.99,2831.33,1202.81,2010-05-26
1242,76.99,2831.33,1202.81,2010-05-27
1243,76.99,2831.33,1202.81,2010-05-28
