,Oil_Price,Cocoa_Price,Gold_Price,Date
633,77.0,1895.45,713.55,2007-09-26
634,77.0,1895.45,713.55,2007-09-27
635,77.0,1895.45,713.55,2007-09-28
636,77.0,1895.45,713.55,2007-09-29
637,77.0,1895.45,713.55,2007-09-30
638,82.47,1878.26,754.58,2007-10-01
639,82.47,1878.26,754.58,2007-10-02
640,82.47,1878.26,754.58,2007-10-03
641,82.47,1878.26,754.58,2007-10-04
642,82.47,1878.26,754.58,2007-10-05
643,82.47,1878.26,754.58,2007-10-06
644,82.47,1878.26,754.58,2007-10-07
645,82.47,1878.26,754.58,2007-10-08
646,82.47,1878.26,754.58,2007-10-09
647,82.47,1878.26,754.58,2007-10-10
648,82.47,1878.26,754.58,2007-10-11
649,82.47,1878.26,754.58,2007-10-12
650,82.47,1878.26,754.58,2007-10-13
651,82.47,1878.26,754.58,2007-10-14
652,82.47,1878.26,754.58,2007-10-15
653,82.47,1878.26,754.58,2007-10-16
654,82.47,1878.26,754.58,2007-10-17
655,82.47,1878.26,754.58,2007-10-18
656,82.47,1878.26,754.58,2007-10-19
657,82.47,1878.26,754.58,2007-10-20
658,82.47,1878.26,754.58,2007-10-21
659,82.47,1878.26,754.58,2007-10-22
660,82.47,1878.26,754.58,2007-10-23
661,82.47,1878.26,754.58,2007-10-24
662,82.47,1878.26,754.58,2007-10-25
663,82.47,1878.26,754.58,2007-10-26
664,82.47,1878.26,754.58,2007-10-27
665,82.47,1878.26,754.58,2007-10-28
666,82.47,1878.26,754.58,2007-10-29
667,82.47,1878.26,754.58,2007-10-30
668,82.47,1878.26,754.58,2007-10-31
669,92.06,1947.23,806.04,2007-11-01
670,92.06,1947.23,806.04,2007-11-02
671,92.06,1947.23,806.04,2007-11-03
672,92.06,1947.23,806.04,2007-11-04
673,92.06,1947.23,806.04,2007-11-05
674,92.06,1947.23,806.04,2007-11-06
675,92.06,1947.23,806.04,2007-11-07
676,92.06,1947.23,806.04,2007-11-08
677,92.06,1947.23,806.04,2007-11-09
678,92.06,1947.23,806.04,2007-11-10
679,92.06,1947.23,806.04,2007-11-11
680,92.06,1947.23,806.04,2007-11-12
681,92.06,1947.23,806.04,2007-11-13
682,92.06,1947.23,806.04,2007-11-14
683,92.06,1947.23,806.04,2007-11-15
684,92.06,1947.23,806.04,2007-11-16
685,92.06,1947.23,806.04,2007-11-17
686,92.06,1947.23,806.04,2007-11-18
687,92.06,1947.23,806.04,2007-11-19
688,92.06,1947.23,806.04,2007-11-20
689,92.06,1947.23,806.04,2007-11-21
690,92.06,1947.23,806.04,2007-11-22
691,92.06,1947.23,806.04,2007-11-23
692,92.06,1947.23,806.04,2007-11-24
693,92.06,1947.23,806.04,2007-11-25
694,92.06,1947.23,806.04,2007-11-26
695,92.06,1947.23,806.04,2007-11-27
696,92.06,1947.23,806.04,2007-11-28
697,92.06,1947.23,806.04,2007-11-29
698,92.06,1947.23,806.04,2007-11-30
699,91.51,2071.9,807.2,2007-12-01
700,91.51,2071.9,807.2,2007-12-02
701,91.51,2071.9,807.2,2007-12-03
702,91.51,2071.9,807.2,2007-12-04
703,91.51,2071.9,807.2,2007-12-05
704,91.51,2071.9,807.2,2007-12-06
705,91.51,2071.9,807.2,2007-12-07
706,91.51,2071.9,807.2,2007-12-08
707,91.51,2071.9,807.2,2007-12-09
708,91.51,2071.9,807.2,2007-12-10
709,91.51,2071.9,807.2,2007-12-11
710,91.51,2071.9,807.2,2007-12-12
711,91.51,2071.9,807.2,2007-12-13
712,91.51,2071.9,807.2,2007-12-14
713,91.51,2071.9,807.2,2007-12-15
714,91.51,2071.9,807.2,2007-12-16
715,91.51,2071.9,807.2,2007-12-17
716,91.51,2071.9,807.2,2007-12-18
717,91.51,2071.9,807.2,2007-12-19
718,91.51,2071.9,807.2,2007-12-20
719,91.51,2071.9,807.2,2007-12-21
720,91.51,2071.9,807.2,2007-12-22
721,91.51,2071.9,807.2,2007-12-23
722,91.51,2071.9,807.2,2007-12-24
723,91.51,2071.9,807.2,2007-12-25
724,91.51,2071.9,807.2,2007-12-26
725,91.51,2071.9,807.2,2007-12-27
726,91.51,2071.9,807.2,2007-12-28
727,91.51,2071.9,807.2,2007-12-29
728,91.51,2071.9,807.2,2007-12-30
729,91.51,2071.9,807.2,2007-12-31
730,91.92,2174.55,890.98,2008-01-01
731,91.92,2174.55,890.98,2008-01-02
732,91.92,2174.55,890.98,2008-01-03
733,91.92,2174.55,890.98,2008-01-04
734,91.92,2174.55,890.98,2008-01-05
735,91.92,2174.55,890.98,2008-01-06
736,91.92,2174.55,890.98,2008-01-07
737,91.92,2174.55,890.98,2008-01-08
738,91.92,2174.55,890.98,2008-01-09
739,91.92,2174.55,890.98,2008-01-10
740,91.92,2174.55,890.98,2008-01-11
741,91.92,2174.55,890.98,2008-01-12
742,91.92,2174.55,890.98,2008-01-13
743,91.92,2174.55,890.98,2008-01-14
744,91.92,2174.55,890.98,2008-01-15
745,91.92,2174.55,890.98,2008-01-16
746,91.92,2174.55,890.98,2008-01-17
747,91.92,2174.55,890.98,2008-01-18
748,91.92,2174.55,890.98,2008-01-19
749,91.92,2174.55,890.98,2008-01-20
750,91.92,2174.55,890.98,2008-01-21
751,91.92,2174.55,890.98,2008-01-22
752,91.92,2174.55,890.98,2008-01-23
753,91.92,2174.55,890.98,2008-01-24
754,91.92,2174.55,890.98,2008-01-25
755,91.92,2174.55,890.98,2008-01-26
756,91.92,2174.55,890.98,2008-01-27
757,91.92,2174.55,890.98,2008-01-28
758,91.92,2174.55,890.98,2008-01-29
759,91.92,2174.55,890.98,2008-01-30
760,91.92,2174.55,890.98,2008-01-31
761,94.49,2501.76,925.03,2008-02-01
762,94.49,2501.76,925.03,2008-02-02
763,94.49,2501.76,925.03,2008-02-03
764,94.49,2501.76,925.03,2008-02-04
765,94.49,2501.76,925.03,2008-02-05
766,94.49,2501.76,925.03,2008-02-06
767,94.49,2501.76,925.03,2008-02-07
768,94.49,2501.76,925.03,2008-02-08
769,94.49,2501.76,925.03,2008-02-09
770,94.49,2501.76,925.03,2008-02-10
771,94.49,2501.76,925.03,2008-02-11
772,94.49,2501.76,925.03,2008-02-12
773,94.49,2501.76,925.03,2008-02-13
774,94.49,2501.76,925.03,2008-02-14
775,94.49,2501.76,925.03,2008-02-15
776,94.49,2501.76,925.03,2008-02-16
777,94.49,2501.76,925.03,2008-02-17
778,94.49,2501.76,925.03,2008-02-18
779,94.49,2501.76,925.03,2008-02-19
780,94.49,2501.76,925.03,2008-02-20
781,94.49,2501.76,925.03,2008-02-21
782,94.49,2501.76,925.03,2008-02-22
783,94.49,2501.76,925.03,2008-02-23
784,94.49,2501.76,925.03,2008-02-24
785,94.49,2501.76,925.03,2008-02-25
786,94.49,2501.76,925.03,2008-02-26
787,94.49,2501.76,925.03,2008-02-27
788,94.49,2501.76,925.03,2008-02-28
789,94.49,2501.76,925.03,2008-02-29
790,102.98,2614.15,965.9,2008-03-01
791,102.98,2614.15,965.9,2008-03-02
792,102.98,2614.15,965.9,2008-03-03
793,102.98,2614.15,965.9,2008-03-04
794,102.98,2614.15,965.9,2008-03-05
795,102.98,2614.15,965.9,2008-03-06
796,102.98,2614.15,965.9,2008-03-07
797,102.98,2614.15,965.9,2008-03-08
798,102.98,2614.15,965.9,2008-03-09
799,102.98,2614.15,965.9,2008-03-10
800,102.98,2614.15,965.9,2008-03-11
801,102.98,2614.15,965.9,2008-03-12
802,102.98,2614.15,965.9,2008-03-13
803,102.98,2614.15,965.9,2008-03-14
804,102.98,2614.15,965.9,2008-03-15
805,102.98,2614.15,965.9,2008-03-16
806,102.98,2614.15,965.9,2008-03-17
807,102.98,2614.15,965.9,2008-03-18
808,102.98,2614.15,965.9,2008-03-19
809,102.98,2614.15,965.9,2008-03-20
810,102.98,2614.15,965.9,2008-03-21
811,102.98,2614.15,965.9,2008-03-22
812,102.98,2614.15,965.9,2008-03-23
813,102.98,2614.15,965.9,2008-03-24
814,102.98,2614.15,965.9,2008-03-25
815,102.98,2614.15,965.9,2008-03-26
816,102.98,2614.15,965.9,2008-03-27
817,102.98,2614.15,965.9,2008-03-28
818,102.98,2614.15,965.9,2008-03-29
819,102.98,2614.15,965.9,2008-03-30
820,102.98,2614.15,965.9,2008-03-31
821,110.43,2567.55,909.76,2008-04-01
822,110.43,2567.55,909.76,2008-04-02
823,110.43,2567.55,909.76,2008-04-03
824,110.43,2567.55,909.76,2008-04-04
825,110.43,2567.55,909.76,2008-04-05
826,110.43,2567.55,909.76,2008-04-06
827,110.43,2567.55,909.76,2008-04-07
828,110.43,2567.55,909.76,2008-04-08
829,110.43,2567.55,909.76,2008-04-09
830,110.43,2567.55,909.76,2008-04-10
831,110.43,2567.55,909.76,2008-04-11
832,110.43,2567.55,909.76,2008-04-12
833,110.43,2567.55,909.76,2008-04-13
834,110.43,2567.55,909.76,2008-04-14
835,110.43,2567.55,909.76,2008-04-15
836,110.43,2567.55,909.76,2008-04-16
837,110.43,2567.55,909.76,2008-04-17
838,110.43,2567.55,909.76,2008-04-18
839,110.43,2567.55,909.76,2008-04-19
840,110.43,2567.55,909.76,2008-04-20
841,110.43,2567.55,909.76,2008-04-21
842,110.43,2567.55,909.76,2008-04-22
843,110.43,2567.55,909.76,2008-04-23
844,110.43,2567.55,909.76,2008-04-24
845,110.43,2567.55,909.76,2008-04-25
846,110.43,2567.55,909.76,2008-04-26
847,110.43,2567.55,909.76,2008-04-27
848,110.43,2567.55,909.76,2008-04-28
849,110.43,2567.55,909.76,2008-04-29
850,110.43,2567.55,909.76,2008-04-30
851,124.61,2647.0,889.92,2008-05-01
852,124.61,2647.0,889.92,2008-05-02
853,124.61,2647.0,889.92,2008-05-03
854,124.61,2647.0,889.92,2008-05-04
855,124.61,2647.0,889.92,2008-05-05
856,124.61,2647.0,889.92,2008-05-06
857,124.61,2647.0,889.92,2008-05-07
858,124.61,2647.0,889.92,2008-05-08
859,124.61,2647.0,889.92,2008-05-09
860,124.61,2647.0,889.92,2008-05-10
861,124.61,2647.0,889.92,2008-05-11
862,124.61,2647.0,889.92,2008-05-12
863,124.61,2647.0,889.92,2008-05-13
864,124.61,2647.0,889.92,2008-05-14
865,124.61,2647.0,889.92,2008-05-15
866,124.61,2647.0,889.92,2008-05-16
867,124.61,2647.0,889.92,2008-05-17
868,124.61,2647.0,889.92,2008-05-18
869,124.61,2647.0,889.92,2008-05-19
870,124.61,2647.0,889.92,2008-05-20
871,124.61,2647.0,889.92,2008-05-21
872,124.61,2647.0,889.92,2008-05-22
873,124.61,2647.0,889.92,2008-05-23
874,124.61,2647.0,889.92,2008-05-24
875,124.61,2647.0,889.92,2008-05-25
876,124.61,2647.0,889.92,2008-05-26
877,124.61,2647.0,889.92,2008-05-27
878,124.61,2647.0,889.92,2008-05-28
879,124.61,2647.0,889.92,2008-05-29
880,124.61,2647.0,889.92,2008-05-30
881,124.61,2647.0,889.92,2008-05-31
882,133.47,3071.24,891.77,2008-06-01
883,133.47,3071.24,891.77,2008-06-02
884,133.47,3071.24,891.77,2008-06-03
885,133.47,3071.24,891.77,2008-06-04
886,133.47,3071.24,891.77,2008-06-05
887,133.47,3071.24,891.77,2008-06-06
888,133.47,3071.24,891.77,2008-06-07
889,133.47,3071.24,891.77,2008-06-08
890,133.47,3071.24,891.77,2008-06-09
891,133.47,3071.24,891.77,2008-06-10
892,133.47,3071.24,891.77,2008-06-11
893,133.47,3071.24,891.77,2008-06-12
894,133.47,3071.24,891.77,2008-06-13
895,133.47,3071.24,891.77,2008-06-14
896,133.47,3071.24,891.77,2008-06-15
897,133.47,3071.24,891.77,2008-06-16
898,133.47,3071.24,891.77,2008-06-17
899,133.47,3071.24,891.77,2008-06-18
900,133.47,3071.24,891.77,2008-06-19
901,133.47,3071.24,891.77,2008-06-20
902,133.47,3071.24,891.77,2008-06-21
903,133.47,3071.24,891.77,2008-06-22
904,133.47,3071.24,891.77,2008-06-23
905,133.47,3071.24,891.77,2008-06-24
906,133.47,3071.24,891.77,2008-06-25
907,133.47,3071.24,891.77,2008-06-26
908,133.47,3071.24,891.77,2008-06-27
909,133.47,3071.24,891.77,2008-06-28
910,133.47,3071.24,891.77,2008-06-29
911,133.47,3071.24,891.77,2008-06-30
912,134.79,2928.52,938.54,2008-07-01
913,134.79,2928.52,938.54,2008-07-02
914,134.79,2928.52,938.54,2008-07-03
915,134.79,2928.52,938.54,2008-07-04
916,134.79,2928.52,938.54,2008-07-05
917,134.79,2928.52,938.54,2008-07-06
918,134.79,2928.52,938.54,2008-07-07
919,134.79,2928.52,938.54,2008-07-08
920,134.79,2928.52,938.54,2008-07-09
921,134.79,2928.52,938.54,2008-07-10
922,134.79,2928.52,938.54,2008-07-11
923,134.79,2928.52,938.54,2008-07-12
924,134.79,2928.52,938.54,2008-07-13
925,134.79,2928.52,938.54,2008-07-14
926,134.79,2928.52,938.54,2008-07-15
927,134.79,2928.52,938.54,2008-07-16
928,134.79,2928.52,938.54,2008-07-17
929,134.79,2928.52,938.54,2008-07-18
930,134.79,2928.52,938.54,2008-07-19
931,134.79,2928.52,938.54,2008-07-20
932,134.79,2928.52,938.54,2008-07-21
933,134.79,2928.52,938.54,2008-07-22
934,134.79,2928.52,938.54,2008-07-23
935,134.79,2928.52,938.54,2008-07-24
936,134.79,2928.52,938.54,2008-07-25
937,134.79,2928.52,938.54,2008-07-26
938,134.79,2928.52,938.54,2008-07-27
939,134.79,2928.52,938.54,2008-07-28
940,134.79,2928.52,938.54,2008-07-29
941,134.79,2928.52,938.54,2008-07-30
942,134.79,2928.52,938.54,2008-07-31
943,115.22,2771.29,835.93,2008-08-01
944,115.22,2771.29,835.93,2008-08-02
945,115.22,2771.29,835.93,2008-08-03
946,115.22,2771.29,835.93,2008-08-04
947,115.22,2771.29,835.93,2008-08-05
948,115.22,2771.29,835.93,2008-08-06
949,115.22,2771.29,835.93,2008-08-07
950,115.22,2771.29,835.93,2008-08-08
951,115.22,2771.29,835.93,2008-08-09
952,115.22,2771.29,835.93,2008-08-10
953,115.22,2771.29,835.93,2008-08-11
954,115.22,2771.29,835.93,2008-08-12
955,115.22,2771.29,835.93,2008-08-13
956,115.22,2771.29,835.93,2008-08-14
957,115.22,2771.29,835.93,2008-08-15
958,115.22,2771.29,835.93,2008-08-16
959,115.22,2771.29,835.93,2008-08-17
960,115.22,2771.29,835.93,2008-08-18
961,115.22,2771.29,835.93,2008-08-19
962,115.22,2771.29,835.93,2008-08-20
963,115.22,2771.29,835.93,2008-08-21
964,115.22,2771.29,835.93,2008-08-22
965,115.22,2771.29,835.93,2008-08-23
966,115.22,2771.29,835.93,2008-08-24
967,115.22,2771.29,835.93,2008-08-25
968,115.22,2771.29,835.93,2008-08-26
969,115.22,2771.29,835.93,2008-08-27
970,115.22,2771.29,835.93,2008-08-28
971,115.22,2771.29,835.93,2008-08-29
972,115.22,2771.29,835.93,2008-08-30
973,115.22,2771.29,835.93,2008-08-31
974,100.75,2645.73,829.22,2008-09-01
975,100.75,2645.73,829.22,2008-09-02
976,100.75,2645.73,829.22,2008-09-03
977,100.75,2645.73,829.22,2008-09-04
978,100.75,2645.73,829.22,2008-09-05
979,100.75,2645.73,829.22,2008-09-06
980,100.75,2645.73,829.22,2008-09-07
981,100.75,2645.73,829.22,2008-09-08
982,100.75,2645.73,829.22,2008-09-09
983,100.75,2645.73,829.22,2008-09-10
984,100.75,2645.73,829.22,2008-09-11
985,100.75,2645.73,829.22,2008-09-12
986,100.75,2645.73,829.22,2008-09-13
987,100.75,2645.73,829.22,2008-09-14
988,100.75,2645.73,829.22,2008-09-15
989,100.75,2645.73,829.22,2008-09-16
990,100.75,2645.73,829.22,2008-09-17
991,100.75,2645.73,829.22,2008-09-18
992,100.75,2645.73,829.22,2008-09-19
993,100.75,2645.73,829.22,2008-09-20
994,100.75,2645.73,829.22,2008-09-21
995,100.75,2645.73,829.22,2008-09-22
996,100.75,2645.73,829.22,2008-09-23
997,100.75,2645.73,829.22,2008-09-24
998,100.75,2645.73,829.22,2008-09-25
999,100.75,2645.73,829.22,2008-09-26
1000,100.75,2645.73,829.22,2008-09-27
1001,100.75,2645.73,829.22,2008-09-28
1002,100.75,2645.73,829.22,2008-09-29
1003,100.75,2645.73,829.22,2008-09-30
1004,73.6,2194.61,803.91,2008-10-01
1005,73.6,2194.61,803.91,2008-10-02
1006,73.6,2194.61,803.91,2008-10-03
1007,73.6,2194.61,803.91,2008-10-04
1008,73.6,2194.61,803.91,2008-10-05
1009,73.6,2194.61,803.91,2008-10-06
1010,73.6,2194.61,803.91,2008-10-07
1011,73.6,2194.61,803.91,2008-10-08
1012,73.6,2194.61,803.91,2008-10-09
1013,73.6,2194.61,803.91,2008-10-10
1014,73.6,2194.61,803.91,2008-10-11
1015,73.6,2194.61,803.91,2008-10-12
1016,73.6,2194.61,803.91,2008-10-13
1017,73.6,2194.61,803.91,2008-10-14
1018,73.6,2194.61,803.91,2008-10-15
1019,73.6,2194.61,803.91,2008-10-16
1020,73.6,2194.61,803.91,2008-10-17
1021,73.6,2194.61,803.91,2008-10-18
1022,73.6,2194.61,803.91,2008-10-19
1023,73.6,2194.61,803.91,2008-10-20
1024,73.6,2194.61,803.91,2008-10-21
1025,73.6,2194.61,803.91,2008-10-22
1026,73.6,2194.61,803.91,2008-10-23
1027,73.6,2194.61,803.91,2008-10-24
1028,73.6,2194.61,803.91,2008-10-25
1029,73.6,2194.61,803.91,2008-10-26
1030,73.6,2194.61,803.91,2008-10-27
1031,73.6,2194.61,803.91,2008-10-28
1032,73.6,2194.61,803.91,2008-10-29
1033,73.6,2194.61,803.91,2008-10-30
1034,73.6,2194.61,803.91,2008-10-31
1035,55.05,2033.6,760.76,2008-11-01
1036,55.05,2033.6,760.76,2008-11-02
1037,55.05,2033.6,760.76,2008-11-03
1038,55.05,2033.6,760.76,2008-11-04
1039,55.05,2033.6,760.76,2008-11-05
1040,55.05,2033.6,760.76,2008-11-06
1041,55.05,2033.6,760.76,2008-11-07
1042,55.05,2033.6,760.76,2008-11-08
1043,55.05,2033.6,760.76,2008-11-09
1044,55.05,2033.6,760.76,2008-11-10
1045,55.05,2033.6,760.76,2008-11-11
1046,55.05,2033.6,760.76,2008-11-12
1047,55.05,2033.6,760.76,2008-11-13
1048,55.05,2033.6,760.76,2008-11-14
1049,55.05,2033.6,760.76,2008-11-15
1050,55.05,2033.6,760.76,2008-11-16
1051,55.05,2033.6,760.76,2008-11-17
1052,55.05,2033.6,760.76,2008-11-18
1053,55.05,2033.6,760.76,2008-11-19
1054,55.05,2033.6,760.76,2008-11-20
1055,55.05,2033.6,760.76,2008-11-21
1056,55.05,2033.6,760.76,2008-11-22
1057,55.05,2033.6,760.76,2008-11-23
1058,55.05,2033.6,760.76,2008-11-24
1059,55.05,2033.6,760.76,2008-11-25
1060,55.05,2033.6,760.76,2008-11-26
1061,55.05,2033.6,760.76,2008-11-27
1062,55.05,2033.6,760.76,2008-11-28
1063,55.05,2033.6,760.76,2008-11-29
1064,55.05,2033.6,760.76,2008-11-30
1065,43.29,2445.1,821.49,2008-12-01
1066,43.29,2445.1,821.49,2008-12-02
1067,43.29,2445.1,821.49,2008-12-03
1068,43.29,2445.1,821.49,2008-12-04
1069,43.29,2445.1,821.49,2008-12-05
1070,43.29,2445.1,821.49,2008-12-06
1071,43.29,2445.1,821.49,2008-12-07
1072,43.29,2445.1,821.49,2008-12-08
1073,43.29,2445.1,821.49,2008-12-09
1074,43.29,2445.1,821.49,2008-12-10
1075,43.29,2445.1,821.49,2008-12-11
1076,43.29,2445.1,821.49,2008-12-12
1077,43.29,2445.1,821.49,2008-12-13
1078,43.29,2445.1,821.49,2008-12-14
1079,43.29,2445.1,821.49,2008-12-15
1080,43.29,2445.1,821.49,2008-12-16
1081,43.29,2445.1,821.49,2008-12-17
1082,43.29,2445.1,821.49,2008-12-18
1083,43.29,2445.1,821.49,2008-12-19
1084,43.29,2445.1,821.49,2008-12-20
1085,43.29,2445.1,821.49,2008-12-21
1086,43.29,2445.1,821.49,2008-12-22
1087,43.29,2445.1,821.49,2008-12-23
1088,43.29,2445.1,821.49,2008-12-24
1089,43.29,2445.1,821.49,2008-12-25
1090,43.29,2445.1,821.49,2008-12-26
1091,43.29,2445.1,821.49,2008-12-27
1092,43.29,2445.1,821.49,2008-12-28
1093,43.29,2445.1,821.49,2008-12-29
1094,43.29,2445.1,821.49,2008-12-30
1095,43.29,2445.1,821.49,2008-12-31
1096,45.62,2574.57,860.05,2009-01-01
1097,45.62,2574.57,860.05,2009-01-02
1098,45.62,2574.57,860.05,2009-01-03
1099,45.62,2574.57,860.05,2009-01-04
1100,45.62,2574.57,860.05,2009-01-05
1101,45.62,2574.57,860.05,2009-01-06
1102,45.62,2574.57,860.05,2009-01-07
1103,45.62,2574.57,860.05,2009-01-08
1104,45.62,2574.57,860.05,2009-01-09
1105,45.62,2574.57,860.05,2009-01-10
1106,45.62,2574.57,860.05,2009-01-11
1107,45.62,2574.57,860.05,2009-01-12
1108,45.62,2574.57,860.05,2009-01-13
1109,45.62,2574.57,860.05,2009-01-14
1110,45.62,2574.57,860.05,2009-01-15
1111,45.62,2574.57,860.05,2009-01-16
1112,45.62,2574.57,860.05,2009-01-17
1113,45.62,2574.57,860.05,2009-01-18
1114,45.62,2574.57,860.05,2009-01-19
1115,45.62,2574.57,860.05,2009-01-20
1116,45.62,2574.57,860.05,2009-01-21
1117,45.62,2574.57,860.05,2009-01-22
1118,45.62,2574.57,860.05,2009-01-23
1119,45.62,2574.57,860.05,2009-01-24
1120,45.62,2574.57,860.05,2009-01-25
1121,45.62,2574.57,860.05,2009-01-26
1122,45.62,2574.57,860.05,2009-01-27
1123,45.62,2574.57,860.05,2009-01-28
1124,45.62,2574.57,860.05,2009-01-29
1125,45.62,2574.57,860.05,2009-01-30
1126,45.62,2574.57,860.05,2009-01-31
1127,43.73,2622.25,942.58,2009-02-01
1128,43.73,2622.25,942.58,2009-02-02
1129,43.73,2622.25,942.58,2009-02-03
1130,43.73,2622.25,942.58,2009-02-04
1131,43.73,2622.25,942.58,2009-02-05
1132,43.73,2622.25,942.58,2009-02-06
1133,43.73,2622.25,942.58,2009-02-07
1134,43.73,2622.25,942.58,2009-02-08
1135,43.73,2622.25,942.58,2009-02-09
1136,43.73,2622.25,942.58,2009-02-10
1137,43.73,2622.25,942.58,2009-02-11
1138,43.73,2622.25,942.58,2009-02-12
1139,43.73,2622.25,942.58,2009-02-13
1140,43.73,2622.25,942.58,2009-02-14
1141,43.73,2622.25,942.58,2009-02-15
1142,43.73,2622.25,942.58,2009-02-16
1143,43.73,2622.25,942.58,2009-02-17
1144,43.73,2622.25,942.58,2009-02-18
1145,43.73,2622.25,942.58,2009-02-19
1146,43.73,2622.25,942.58,2009-02-20
1147,43.73,2622.25,942.58,2009-02-21
1148,43.73,2622.25,942.58,2009-02-22
1149,43.73,2622.25,942.58,2009-02-23
1150,43.73,2622.25,942.58,2009-02-24
1151,43.73,2622.25,942.58,2009-02-25
1152,43.73,2622.25,942.58,2009-02-26
1153,43.73,2622.25,942.58,2009-02-27
1154,43.73,2622.25,942.58,2009-02-28
1155,47.32,2444.45,924.41,2009-03-01
1156,47.32,2444.45,924.41,2009-03-02
1157,47.32,2444.45,924.41,2009-03-03
1158,47.32,2444.45,924.41,2009-03-04
1159,47.32,2444.45,924.41,2009-03-05
1160,47.32,2444.45,924.41,2009-03-06
1161,47.32,2444.45,924.41,2009-03-07
1162,47.32,2444.45,924.41,2009-03-08
1163,47.32,2444.45,924.41,2009-03-09
1164,47.32,2444.45,924.41,2009-03-10
1165,47.32,2444.45,924.41,2009-03-11
1166,47.32,2444.45,924.41,2009-03-12
1167,47.32,2444.45,924.41,2009-03-13
1168,47.32,2444.45,924.41,2009-03-14
1169,47.32,2444.45,924.41,2009-03-15
1170,47.32,2444.45,924.41,2009-03-16
1171,47.32,2444.45,924.41,2009-03-17
1172,47.32,2444.45,924.41,2009-03-18
1173,47.32,2444.45,924.41,2009-03-19
1174,47.32,2444.45,924.41,2009-03-20
1175,47.32,2444.45,924.41,2009-03-21
1176,47.32,2444.45,924.41,2009-03-22
1177,47.32,2444.45,924.41,2009-03-23
1178,47.32,2444.45,924.41,2009-03-24
1179,47.32,2444.45,924.41,2009-03-25
1180,47.32,2444.45,924.41,2009-03-26
1181,47.32,2444.45,924.41,2009-03-27
1182,47.32,2444.45,924.41,2009-03-28
1183,47.32,2444.45,924.41,2009-03-29
1184,47.32,2444.45,924.41,2009-03-30
1185,47.32,2444.45,924.41,2009-03-31
1186,51.23,2498.0,891.43,2009-04-01
1187,51.23,2498.0,891.43,2009-04-02
1188,51.23,2498.0,891.43,2009-04-03
1189,51.23,2498.0,891.43,2009-04-04
1190,51.23,2498.0,891.43,2009-04-05
1191,51.23,2498.0,891.43,2009-04-06
1192,51.23,2498.0,891.43,2009-04-07
1193,51.23,2498.0,891.43,2009-04-08
1194,51.23,2498.0,891.43,2009-04-09
1195,51.23,2498.0,891.43,2009-04-10
1196,51.23,2498.0,891.43,2009-04-11
1197,51.23,2498.0,891.43,2009-04-12
1198,51.23,2498.0,891.43,2009-04-13
1199,51.23,2498.0,891.43,2009-04-14
1200,51.23,2498.0,891.43,2009-04-15
1201,51.23,2498.0,891.43,2009-04-16
1202,51.23,2498.0,891.43,2009-04-17
1203,51.23,2498.0,891.43,2009-04-18
1204,51.23,2498.0,891.43,2009-04-19
1205,51.23,2498.0,891.43,2009-04-20
1206,51.23,2498.0,891.43,2009-04-21
1207,51.23,2498.0,891.43,2009-04-22
1208,51.23,2498.0,891.43,2009-04-23
1209,51.23,2498.0,891.43,2009-04-24
1210,51.23,2498.0,891.43,2009-04-25
1211,51.23,2498.0,891.43,2009-04-26
1212,51.23,2498.0,891.43,2009-04-27
1213,51.23,2498.0,891.43,2009-04-28
1214,51.23,2498.0,891.43,2009-04-29
1215,51.23,2498.0,891.43,2009-04-30
1216,58.57,2402.76,926.48,2009-05-01
1217,58.57,2402.76,926.48,2009-05-02
1218,58.57,2402.76,926.48,2009-05-03
1219,58.57,2402.76,926.48,2009-05-04
1220,58.57,2402.76,926.48,2009-05-05
1221,58.57,2402.76,926.48,2009-05-06
1222,58.57,2402.76,926.48,2009-05-07
1223,58.57,2402.76,926.48,2009-05-08
1224,58.57,2402.76,926.48,2009-05-09
1225,58.57,2402.76,926.48,2009-05-10
1226,58.57,2402.76,926.48,2009-05-11
1227,58.57,2402.76,926.48,2009-05-12
1228,58.57,2402.76,926.48,2009-05-13
1229,58.57,2402.76,926.48,2009-05-14
1230,58.57,2402.76,926.48,2009-05-15
1231,58.57,2402.76,926.48,2009-05-16
1232,58.57,2402.76,926.48,2009-05-17
1233,58.57,2402.76,926.48,2009-05-18
1234,58.57,2402.76,926.48,2009-05-19
1235,58.57,2402.76,926.48,2009-05-20
1236,58.57,2402.76,926.48,2009-05-21
1237,58.57,2402.76,926.48,2009-05-22
1238,58.57,2402.76,926.48,2009-05-23
1239,58.57,2402.76,926.48,2009-05-24
1240,58.57,2402.76,926.48,2009-05-25
1241,58.57,2402.76,926.48,2009-05-26
1242,58.57,2402.76,926.48,2009-05-27
1243,58.57,2402.76,926.48,2009-05-28
1244,58.57,2402.76,926.48,2009-05-29
1245,58.57,2402.76,926.48,2009-05-30
1246,58.57,2402.76,926.48,2009-05-31
1247,69.34,2631.73,903.79,2009-06-01
1248,69.34,2631.73,903.79,2009-06-02
1249,69.34,2631.73,903.79,2009-06-03
