Date,US_Inflation_Rate
01/12/2021,111.458
02/12/2021,111.458
03/12/2021,111.458
04/12/2021,111.458
05/12/2021,111.458
06/12/2021,111.458
07/12/2021,111.458
08/12/2021,111.458
09/12/2021,111.458
10/12/2021,111.458
11/12/2021,111.458
12/12/2021,111.458
13/12/2021,111.458
14/12/2021,111.458
15/12/2021,111.458
16/12/2021,111.458
17/12/2021,111.458
18/12/2021,111.458
19/12/2021,111.458
20/12/2021,111.458
21/12/2021,111.458
22/12/2021,111.458
23/12/2021,111.458
24/12/2021,111.458
25/12/2021,111.458
26/12/2021,111.458
27/12/2021,111.458
28/12/2021,111.458
29/12/2021,111.458
30/12/2021,111.458
31/12/2021,111.458
01/01/2022,111.988
02/01/2022,111.988
03/01/2022,111.988
04/01/2022,111.988
05/01/2022,111.988
06/01/2022,111.988
07/01/2022,111.988
08/01/2022,111.988
09/01/2022,111.988
10/01/2022,111.988
11/01/2022,111.988
12/01/2022,111.988
13/01/2022,111.988
14/01/2022,111.988
15/01/2022,111.988
16/01/2022,111.988
17/01/2022,111.988
18/01/2022,111.988
19/01/2022,111.988
20/01/2022,111.988
21/01/2022,111.988
22/01/2022,111.988
23/01/2022,111.988
24/01/2022,111.988
25/01/2022,111.988
26/01/2022,111.988
27/01/2022,111.988
28/01/2022,111.988
29/01/2022,111.988
30/01/2022,111.988
31/01/2022,111.988
01/02/2022,112.492
02/02/2022,112.492
03/02/2022,112.492
04/02/2022,112.492
05/02/2022,112.492
06/02/2022,112.492
07/02/2022,112.492
08/02/2022,112.492
09/02/2022,112.492
10/02/2022,112.492
11/02/2022,112.492
12/02/2022,112.492
13/02/2022,112.492
14/02/2022,112.492
15/02/2022,112.492
16/02/2022,112.492
17/02/2022,112.492
18/02/2022,112.492
19/02/2022,112.492
20/02/2022,112.492
21/02/2022,112.492
22/02/2022,112.492
23/02/2022,112.492
24/02/2022,112.492
25/02/2022,112.492
26/02/2022,112.492
27/02/2022,112.492
28/02/2022,112.492
01/03/2022,112.916
02/03/2022,112.916
03/03/2022,112.916
04/03/2022,112.916
05/03/2022,112.916
06/03/2022,112.916
07/03/2022,112.916
08/03/2022,112.916
09/03/2022,112.916
10/03/2022,112.916
11/03/2022,112.916
12/03/2022,112.916
13/03/2022,112.916
14/03/2022,112.916
15/03/2022,112.916
16/03/2022,112.916
17/03/2022,112.916
18/03/2022,112.916
19/03/2022,112.916
20/03/2022,112.916
21/03/2022,112.916
22/03/2022,112.916
23/03/2022,112.916
24/03/2022,112.916
25/03/2022,112.916
26/03/2022,112.916
27/03/2022,112.916
28/03/2022,112.916
29/03/2022,112.916
30/03/2022,112.916
31/03/2022,112.916
01/04/2022,113.301
02/04/2022,113.301
03/04/2022,113.301
04/04/2022,113.301
05/04/2022,113.301
06/04/2022,113.301
07/04/2022,113.301
08/04/2022,113.301
09/04/2022,113.301
10/04/2022,113.301
11/04/2022,113.301
12/04/2022,113.301
13/04/2022,113.301
14/04/2022,113.301
15/04/2022,113.301
16/04/2022,113.301
17/04/2022,113.301
18/04/2022,113.301
19/04/2022,113.301
20/04/2022,113.301
21/04/2022,113.301
22/04/2022,113.301
23/04/2022,113.301
24/04/2022,113.301
25/04/2022,113.301
26/04/2022,113.301
27/04/2022,113.301
28/04/2022,113.301
29/04/2022,113.301
30/04/2022,113.301
01/05/2022,113.709
02/05/2022,113.709
03/05/2022,113.709
04/05/2022,113.709
05/05/2022,113.709
06/05/2022,113.709
07/05/2022,113.709
08/05/2022,113.709
09/05/2022,113.709
10/05/2022,113.709
11/05/2022,113.709
12/05/2022,113.709
13/05/2022,113.709
14/05/2022,113.709
15/05/2022,113.709
16/05/2022,113.709
17/05/2022,113.709
18/05/2022,113.709
19/05/2022,113.709
20/05/2022,113.709
21/05/2022,113.709
22/05/2022,113.709
23/05/2022,113.709
24/05/2022,113.709
25/05/2022,113.709
26/05/2022,113.709
27/05/2022,113.709
28/05/2022,113.709
29/05/2022,113.709
30/05/2022,113.709
31/05/2022,113.709
01/06/2022,114.376
02/06/2022,114.376
03/06/2022,114.376
04/06/2022,114.376
05/06/2022,114.376
06/06/2022,114.376
07/06/2022,114.376
08/06/2022,114.376
09/06/2022,114.376
10/06/2022,114.376
11/06/2022,114.376
12/06/2022,114.376
13/06/2022,114.376
14/06/2022,114.376
15/06/2022,114.376
16/06/2022,114.376
17/06/2022,114.376
18/06/2022,114.376
19/06/2022,114.376
20/06/2022,114.376
21/06/2022,114.376
22/06/2022,114.376
23/06/2022,114.376
24/06/2022,114.376
25/06/2022,114.376
26/06/2022,114.376
27/06/2022,114.376
28/06/2022,114.376
29/06/2022,114.376
30/06/2022,114.376
01/07/2022,114.638
02/07/2022,114.638
03/07/2022,114.638
04/07/2022,114.638
05/07/2022,114.638
06/07/2022,114.638
07/07/2022,114.638
08/07/2022,114.638
09/07/2022,114.638
10/07/2022,114.638
11/07/2022,114.638
12/07/2022,114.638
13/07/2022,114.638
14/07/2022,114.638
15/07/2022,114.638
16/07/2022,114.638
17/07/2022,114.638
18/07/2022,114.638
19/07/2022,114.638
20/07/2022,114.638
21/07/2022,114.638
22/07/2022,114.638
23/07/2022,114.638
24/07/2022,114.638
25/07/2022,114.638
26/07/2022,114.638
27/07/2022,114.638
28/07/2022,114.638
29/07/2022,114.638
30/07/2022,114.638
31/07/2022,114.638
01/08/2022,115.298
02/08/2022,115.298
03/08/2022,115.298
04/08/2022,115.298
05/08/2022,115.298
06/08/2022,115.298
07/08/2022,115.298
08/08/2022,115.298
09/08/2022,115.298
10/08/2022,115.298
11/08/2022,115.298
12/08/2022,115.298
13/08/2022,115.298
14/08/2022,115.298
15/08/2022,115.298
16/08/2022,115.298
17/08/2022,115.298
18/08/2022,115.298
19/08/2022,115.298
20/08/2022,115.298
21/08/2022,115.298
22/08/2022,115.298
23/08/2022,115.298
24/08/2022,115.298
25/08/2022,115.298
26/08/2022,115.298
27/08/2022,115.298
28/08/2022,115.298
29/08/2022,115.298
30/08/2022,115.298
31/08/2022,115.298
01/09/2022,115.805
02/09/2022,115.805
03/09/2022,115.805
04/09/2022,115.805
05/09/2022,115.805
06/09/2022,115.805
07/09/2022,115.805
08/09/2022,115.805
09/09/2022,115.805
10/09/2022,115.805
11/09/2022,115.805
12/09/2022,115.805
13/09/2022,115.805
14/09/2022,115.805
15/09/2022,115.805
16/09/2022,115.805
17/09/2022,115.805
18/09/2022,115.805
19/09/2022,115.805
20/09/2022,115.805
21/09/2022,115.805
22/09/2022,115.805
23/09/2022,115.805
24/09/2022,115.805
25/09/2022,115.805
26/09/2022,115.805
27/09/2022,115.805
28/09/2022,115.805
29/09/2022,115.805
30/09/2022,115.805
01/10/2022,116.2
02/10/2022,116.2
03/10/2022,116.2
04/10/2022,116.2
05/10/2022,116.2
06/10/2022,116.2
07/10/2022,116.2
08/10/2022,116.2
09/10/2022,116.2
10/10/2022,116.2
11/10/2022,116.2
12/10/2022,116.2
13/10/2022,116.2
14/10/2022,116.2
15/10/2022,116.2
16/10/2022,116.2
17/10/2022,116.2
18/10/2022,116.2
19/10/2022,116.2
20/10/2022,116.2
21/10/2022,116.2
22/10/2022,116.2
23/10/2022,116.2
24/10/2022,116.2
25/10/2022,116.2
26/10/2022,116.2
27/10/2022,116.2
28/10/2022,116.2
29/10/2022,116.2
30/10/2022,116.2
31/10/2022,116.2
01/11/2022,116.554
02/11/2022,116.554
03/11/2022,116.554
04/11/2022,116.554
05/11/2022,116.554
06/11/2022,116.554
07/11/2022,116.554
08/11/2022,116.554
09/11/2022,116.554
10/11/2022,116.554
11/11/2022,116.554
12/11/2022,116.554
13/11/2022,116.554
14/11/2022,116.554
15/11/2022,116.554
16/11/2022,116.554
17/11/2022,116.554
18/11/2022,116.554
19/11/2022,116.554
20/11/2022,116.554
21/11/2022,116.554
22/11/2022,116.554
23/11/2022,116.554
24/11/2022,116.554
25/11/2022,116.554
26/11/2022,116.554
27/11/2022,116.554
28/11/2022,116.554
29/11/2022,116.554
30/11/2022,116.554
01/12/2022,116.977
02/12/2022,116.977
03/12/2022,116.977
04/12/2022,116.977
05/12/2022,116.977
06/12/2022,116.977
07/12/2022,116.977
08/12/2022,116.977
09/12/2022,116.977
10/12/2022,116.977
11/12/2022,116.977
12/12/2022,116.977
13/12/2022,116.977
14/12/2022,116.977
15/12/2022,116.977
16/12/2022,116.977
17/12/2022,116.977
18/12/2022,116.977
19/12/2022,116.977
20/12/2022,116.977
21/12/2022,116.977
22/12/2022,116.977
23/12/2022,116.977
24/12/2022,116.977
25/12/2022,116.977
26/12/2022,116.977
27/12/2022,116.977
28/12/2022,116.977
29/12/2022,116.977
30/12/2022,116.977
31/12/2022,116.977
01/01/2023,117.526
02/01/2023,117.526
03/01/2023,117.526
04/01/2023,117.526
05/01/2023,117.526
06/01/2023,117.526
07/01/2023,117.526
08/01/2023,117.526
09/01/2023,117.526
10/01/2023,117.526
11/01/2023,117.526
12/01/2023,117.526
13/01/2023,117.526
14/01/2023,117.526
15/01/2023,117.526
16/01/2023,117.526
17/01/2023,117.526
18/01/2023,117.526
19/01/2023,117.526
20/01/2023,117.526
21/01/2023,117.526
22/01/2023,117.526
23/01/2023,117.526
24/01/2023,117.526
25/01/2023,117.526
26/01/2023,117.526
27/01/2023,117.526
28/01/2023,117.526
29/01/2023,117.526
30/01/2023,117.526
31/01/2023,117.526
01/02/2023,117.963
02/02/2023,117.963
03/02/2023,117.963
04/02/2023,117.963
05/02/2023,117.963
06/02/2023,117.963
07/02/2023,117.963
08/02/2023,117.963
09/02/2023,117.963
10/02/2023,117.963
11/02/2023,117.963
12/02/2023,117.963
13/02/2023,117.963
14/02/2023,117.963
15/02/2023,117.963
16/02/2023,117.963
17/02/2023,117.963
18/02/2023,117.963
19/02/2023,117.963
20/02/2023,117.963
21/02/2023,117.963
22/02/2023,117.963
23/02/2023,117.963
24/02/2023,117.963
25/02/2023,117.963
26/02/2023,117.963
27/02/2023,117.963
28/02/2023,117.963
01/03/2023,118.304
02/03/2023,118.304
03/03/2023,118.304
04/03/2023,118.304
05/03/2023,118.304
06/03/2023,118.304
07/03/2023,118.304
08/03/2023,118.304
09/03/2023,118.304
10/03/2023,118.304
11/03/2023,118.304
12/03/2023,118.304
13/03/2023,118.304
14/03/2023,118.304
15/03/2023,118.304
16/03/2023,118.304
17/03/2023,118.304
18/03/2023,118.304
19/03/2023,118.304
20/03/2023,118.304
21/03/2023,118.304
22/03/2023,118.304
23/03/2023,118.304
24/03/2023,118.304
25/03/2023,118.304
26/03/2023,118.304
27/03/2023,118.304
28/03/2023,118.304
29/03/2023,118.304
30/03/2023,118.304
31/03/2023,118.304
01/04/2023,118.715
02/04/2023,118.715
03/04/2023,118.715
04/04/2023,118.715
05/04/2023,118.715
06/04/2023,118.715
07/04/2023,118.715
08/04/2023,118.715
09/04/2023,118.715
10/04/2023,118.715
11/04/2023,118.715
12/04/2023,118.715
13/04/2023,118.715
14/04/2023,118.715
15/04/2023,118.715
16/04/2023,118.715
17/04/2023,118.715
18/04/2023,118.715
19/04/2023,118.715
20/04/2023,118.715
21/04/2023,118.715
22/04/2023,118.715
23/04/2023,118.715
24/04/2023,118.715
25/04/2023,118.715
26/04/2023,118.715
27/04/2023,118.715
28/04/2023,118.715
29/04/2023,118.715
30/04/2023,118.715
01/05/2023,119.063
02/05/2023,119.063
03/05/2023,119.063
04/05/2023,119.063
05/05/2023,119.063
06/05/2023,119.063
07/05/2023,119.063
08/05/2023,119.063
09/05/2023,119.063
10/05/2023,119.063
11/05/2023,119.063
12/05/2023,119.063
13/05/2023,119.063
14/05/2023,119.063
15/05/2023,119.063
16/05/2023,119.063
17/05/2023,119.063
18/05/2023,119.063
19/05/2023,119.063
20/05/2023,119.063
21/05/2023,119.063
22/05/2023,119.063
23/05/2023,119.063
24/05/2023,119.063
25/05/2023,119.063
26/05/2023,119.063
27/05/2023,119.063
28/05/2023,119.063
29/05/2023,119.063
30/05/2023,119.063
31/05/2023,119.063
01/06/2023,119.37
02/06/2023,119.37
03/06/2023,119.37
04/06/2023,119.37
05/06/2023,119.37
06/06/2023,119.37
07/06/2023,119.37
08/06/2023,119.37
09/06/2023,119.37
10/06/2023,119.37
11/06/2023,119.37
12/06/2023,119.37
13/06/2023,119.37
14/06/2023,119.37
15/06/2023,119.37
16/06/2023,119.37
17/06/2023,119.37
18/06/2023,119.37
19/06/2023,119.37
20/06/2023,119.37
21/06/2023,119.37
22/06/2023,119.37
23/06/2023,119.37
24/06/2023,119.37
25/06/2023,119.37
26/06/2023,119.37
27/06/2023,119.37
28/06/2023,119.37
29/06/2023,119.37
30/06/2023,119.37
01/07/2023,119.536
02/07/2023,119.536
03/07/2023,119.536
04/07/2023,119.536
05/07/2023,119.536
06/07/2023,119.536
07/07/2023,119.536
08/07/2023,119.536
09/07/2023,119.536
10/07/2023,119.536
11/07/2023,119.536
12/07/2023,119.536
13/07/2023,119.536
14/07/2023,119.536
15/07/2023,119.536
16/07/2023,119.536
17/07/2023,119.536
18/07/2023,119.536
19/07/2023,119.536
20/07/2023,119.536
21/07/2023,119.536
22/07/2023,119.536
23/07/2023,119.536
24/07/2023,119.536
25/07/2023,119.536
26/07/2023,119.536
27/07/2023,119.536
28/07/2023,119.536
29/07/2023,119.536
30/07/2023,119.536
31/07/2023,119.536
01/08/2023,119.658
02/08/2023,119.658
03/08/2023,119.658
04/08/2023,119.658
05/08/2023,119.658
06/08/2023,119.658
07/08/2023,119.658
08/08/2023,119.658
09/08/2023,119.658
10/08/2023,119.658
11/08/2023,119.658
12/08/2023,119.658
13/08/2023,119.658
14/08/2023,119.658
15/08/2023,119.658
16/08/2023,119.658
17/08/2023,119.658
18/08/2023,119.658
19/08/2023,119.658
20/08/2023,119.658
21/08/2023,119.658
22/08/2023,119.658
23/08/2023,119.658
24/08/2023,119.658
25/08/2023,119.658
26/08/2023,119.658
27/08/2023,119.658
28/08/2023,119.658
29/08/2023,119.658
30/08/2023,119.658
31/08/2023,119.658
01/09/2023,120.04
02/09/2023,120.04
03/09/2023,120.04
04/09/2023,120.04
05/09/2023,120.04
06/09/2023,120.04
07/09/2023,120.04
08/09/2023,120.04
09/09/2023,120.04
10/09/2023,120.04
11/09/2023,120.04
12/09/2023,120.04
13/09/2023,120.04
14/09/2023,120.04
15/09/2023,120.04
16/09/2023,120.04
17/09/2023,120.04
18/09/2023,120.04
19/09/2023,120.04
20/09/2023,120.04
21/09/2023,120.04
22/09/2023,120.04
23/09/2023,120.04
24/09/2023,120.04
25/09/2023,120.04
26/09/2023,120.04
27/09/2023,120.04
28/09/2023,120.04
29/09/2023,120.04
30/09/2023,120.04
01/10/2023,120.2
02/10/2023,120.2
03/10/2023,120.2
04/10/2023,120.2
05/10/2023,120.2
06/10/2023,120.2
07/10/2023,120.2
08/10/2023,120.2
09/10/2023,120.2
10/10/2023,120.2
11/10/2023,120.2
12/10/2023,120.2
13/10/2023,120.2
14/10/2023,120.2
15/10/2023,120.2
16/10/2023,120.2
17/10/2023,120.2
18/10/2023,120.2
19/10/2023,120.2
20/10/2023,120.2
21/10/2023,120.2
22/10/2023,120.2
23/10/2023,120.2
24/10/2023,120.2
25/10/2023,120.2
26/10/2023,120.2
27/10/2023,120.2
28/10/2023,120.2
29/10/2023,120.2
30/10/2023,120.2
31/10/2023,120.2
01/11/2023,120.309
02/11/2023,120.309
03/11/2023,120.309
04/11/2023,120.309
05/11/2023,120.309
06/11/2023,120.309
07/11/2023,120.309
08/11/2023,120.309
09/11/2023,120.309
10/11/2023,120.309
11/11/2023,120.309
12/11/2023,120.309
13/11/2023,120.309
14/11/2023,120.309
15/11/2023,120.309
16/11/2023,120.309
17/11/2023,120.309
18/11/2023,120.309
19/11/2023,120.309
20/11/2023,120.309
21/11/2023,120.309
22/11/2023,120.309
23/11/2023,120.309
24/11/2023,120.309
25/11/2023,120.309
26/11/2023,120.309
27/11/2023,120.309
28/11/2023,120.309
29/11/2023,120.309
30/11/2023,120.309
01/12/2023,120.528
02/12/2023,120.528
03/12/2023,120.528
04/12/2023,120.528
05/12/2023,120.528
06/12/2023,120.528
07/12/2023,120.528
08/12/2023,120.528
09/12/2023,120.528
10/12/2023,120.528
11/12/2023,120.528
12/12/2023,120.528
13/12/2023,120.528
14/12/2023,120.528
15/12/2023,120.528
16/12/2023,120.528
17/12/2023,120.528
18/12/2023,120.528
19/12/2023,120.528
20/12/2023,120.528
21/12/2023,120.528
22/12/2023,120.528
23/12/2023,120.528
24/12/2023,120.528
25/12/2023,120.528
26/12/2023,120.528
27/12/2023,120.528
28/12/2023,120.528
29/12/2023,120.528
30/12/2023,120.528
31/12/2023,120.528
01/01/2024,121.128
02/01/2024,121.128
03/01/2024,121.128
04/01/2024,121.128
05/01/2024,121.128
06/01/2024,121.128
07/01/2024,121.128
08/01/2024,121.128
09/01/2024,121.128
10/01/2024,121.128
11/01/2024,121.128
12/01/2024,121.128
13/01/2024,121.128
14/01/2024,121.128
15/01/2024,121.128
16/01/2024,121.128
17/01/2024,121.128
18/01/2024,121.128
19/01/2024,121.128
20/01/2024,121.128
21/01/2024,121.128
22/01/2024,121.128
23/01/2024,121.128
24/01/2024,121.128
25/01/2024,121.128
26/01/2024,121.128
27/01/2024,121.128
28/01/2024,121.128
29/01/2024,121.128
30/01/2024,121.128
31/01/2024,121.128
01/02/2024,121.418
02/02/2024,121.418
03/02/2024,121.418
04/02/2024,121.418
05/02/2024,121.418
06/02/2024,121.418
07/02/2024,121.418
08/02/2024,121.418
09/02/2024,121.418
10/02/2024,121.418
11/02/2024,121.418
12/02/2024,121.418
13/02/2024,121.418
14/02/2024,121.418
15/02/2024,121.418
16/02/2024,121.418
17/02/2024,121.418
18/02/2024,121.418
19/02/2024,121.418
20/02/2024,121.418
21/02/2024,121.418
22/02/2024,121.418
23/02/2024,121.418
24/02/2024,121.418
25/02/2024,121.418
26/02/2024,121.418
27/02/2024,121.418
28/02/2024,121.418
29/02/2024,121.418
01/03/2024,121.829
02/03/2024,121.829
03/03/2024,121.829
04/03/2024,121.829
05/03/2024,121.829
06/03/2024,121.829
07/03/2024,121.829
08/03/2024,121.829
09/03/2024,121.829
10/03/2024,121.829
11/03/2024,121.829
12/03/2024,121.829
13/03/2024,121.829
14/03/2024,121.829
15/03/2024,121.829
16/03/2024,121.829
17/03/2024,121.829
18/03/2024,121.829
19/03/2024,121.829
20/03/2024,121.829
21/03/2024,121.829
22/03/2024,121.829
23/03/2024,121.829
24/03/2024,121.829
25/03/2024,121.829
26/03/2024,121.829
27/03/2024,121.829
28/03/2024,121.829
29/03/2024,121.829
30/03/2024,121.829
31/03/2024,121.829
01/04/2024,122.14
02/04/2024,122.14
03/04/2024,122.14
04/04/2024,122.14
05/04/2024,122.14
06/04/2024,122.14
07/04/2024,122.14
08/04/2024,122.14
09/04/2024,122.14
10/04/2024,122.14
11/04/2024,122.14
12/04/2024,122.14
13/04/2024,122.14
14/04/2024,122.14
15/04/2024,122.14
16/04/2024,122.14
17/04/2024,122.14
18/04/2024,122.14
19/04/2024,122.14
20/04/2024,122.14
21/04/2024,122.14
22/04/2024,122.14
23/04/2024,122.14
24/04/2024,122.14
25/04/2024,122.14
26/04/2024,122.14
27/04/2024,122.14
28/04/2024,122.14
29/04/2024,122.14
30/04/2024,122.14
01/05/2024,122.239
02/05/2024,122.239
03/05/2024,122.239
04/05/2024,122.239
05/05/2024,122.239
06/05/2024,122.239
07/05/2024,122.239
08/05/2024,122.239
09/05/2024,122.239
10/05/2024,122.239
11/05/2024,122.239
12/05/2024,122.239
13/05/2024,122.239
14/05/2024,122.239
15/05/2024,122.239
16/05/2024,122.239
17/05/2024,122.239
18/05/2024,122.239
19/05/2024,122.239
20/05/2024,122.239
21/05/2024,122.239
22/05/2024,122.239
23/05/2024,122.239
24/05/2024,122.239
25/05/2024,122.239
26/05/2024,122.239
27/05/2024,122.239
28/05/2024,122.239
29/05/2024,122.239
30/05/2024,122.239
31/05/2024,122.239
01/06/2024,122.51
02/06/2024,122.51
03/06/2024,122.51
04/06/2024,122.51
05/06/2024,122.51
06/06/2024,122.51
07/06/2024,122.51
08/06/2024,122.51
09/06/2024,122.51
10/06/2024,122.51
11/06/2024,122.51
12/06/2024,122.51
13/06/2024,122.51
14/06/2024,122.51
15/06/2024,122.51
16/06/2024,122.51
17/06/2024,122.51
18/06/2024,122.51
19/06/2024,122.51
20/06/2024,122.51
21/06/2024,122.51
22/06/2024,122.51
23/06/2024,122.51
24/06/2024,122.51
25/06/2024,122.51
26/06/2024,122.51
27/06/2024,122.51
28/06/2024,122.51
29/06/2024,122.51
30/06/2024,122.51
01/07/2024,122.722
02/07/2024,122.722
03/07/2024,122.722
04/07/2024,122.722
05/07/2024,122.722
06/07/2024,122.722
07/07/2024,122.722
08/07/2024,122.722
09/07/2024,122.722
10/07/2024,122.722
11/07/2024,122.722
12/07/2024,122.722
13/07/2024,122.722
14/07/2024,122.722
15/07/2024,122.722
16/07/2024,122.722
17/07/2024,122.722
18/07/2024,122.722
19/07/2024,122.722
20/07/2024,122.722
21/07/2024,122.722
22/07/2024,122.722
23/07/2024,122.722
24/07/2024,122.722
25/07/2024,122.722
26/07/2024,122.722
27/07/2024,122.722
28/07/2024,122.722
29/07/2024,122.722
30/07/2024,122.722
31/07/2024,122.722
01/08/2024,122.926
02/08/2024,122.926
03/08/2024,122.926
04/08/2024,122.926
05/08/2024,122.926
06/08/2024,122.926
07/08/2024,122.926
08/08/2024,122.926
09/08/2024,122.926
10/08/2024,122.926
11/08/2024,122.926
12/08/2024,122.926
13/08/2024,122.926
14/08/2024,122.926
15/08/2024,122.926
16/08/2024,122.926
17/08/2024,122.926
18/08/2024,122.926
19/08/2024,122.926
20/08/2024,122.926
21/08/2024,122.926
22/08/2024,122.926
23/08/2024,122.926
24/08/2024,122.926
25/08/2024,122.926
26/08/2024,122.926
27/08/2024,122.926
28/08/2024,122.926
29/08/2024,122.926
30/08/2024,122.926
31/08/2024,122.926
01/09/2024,123.234
02/09/2024,123.234
03/09/2024,123.234
04/09/2024,123.234
05/09/2024,123.234
06/09/2024,123.234
07/09/2024,123.234
08/09/2024,123.234
09/09/2024,123.234
10/09/2024,123.234
11/09/2024,123.234
12/09/2024,123.234
13/09/2024,123.234
14/09/2024,123.234
15/09/2024,123.234
16/09/2024,123.234
17/09/2024,123.234
18/09/2024,123.234
19/09/2024,123.234
20/09/2024,123.234
21/09/2024,123.234
22/09/2024,123.234
23/09/2024,123.234
24/09/2024,123.234
25/09/2024,123.234
26/09/2024,123.234
27/09/2024,123.234
28/09/2024,123.234
29/09/2024,123.234
30/09/2024,123.234
01/10/2024,123.595
02/10/2024,123.595
03/10/2024,123.595
04/10/2024,123.595
05/10/2024,123.595
06/10/2024,123.595
07/10/2024,123.595
08/10/2024,123.595
09/10/2024,123.595
10/10/2024,123.595
11/10/2024,123.595
12/10/2024,123.595
13/10/2024,123.595
14/10/2024,123.595
15/10/2024,123.595
16/10/2024,123.595
17/10/2024,123.595
18/10/2024,123.595
19/10/2024,123.595
20/10/2024,123.595
21/10/2024,123.595
22/10/2024,123.595
23/10/2024,123.595
24/10/2024,123.595
25/10/2024,123.595
26/10/2024,123.595
27/10/2024,123.595
28/10/2024,123.595
29/10/2024,123.595
30/10/2024,123.595
31/10/2024,123.595
01/11/2024,123.716
02/11/2024,123.716
03/11/2024,123.716
04/11/2024,123.716
05/11/2024,123.716
06/11/2024,123.716
07/11/2024,123.716
08/11/2024,123.716
09/11/2024,123.716
10/11/2024,123.716
11/11/2024,123.716
12/11/2024,123.716
13/11/2024,123.716
14/11/2024,123.716
15/11/2024,123.716
16/11/2024,123.716
17/11/2024,123.716
18/11/2024,123.716
19/11/2024,123.716
20/11/2024,123.716
21/11/2024,123.716
22/11/2024,123.716
23/11/2024,123.716
24/11/2024,123.716
25/11/2024,123.716
26/11/2024,123.716
27/11/2024,123.716
28/11/2024,123.716
29/11/2024,123.716
30/11/2024,123.716
01/12/2024,123.98
02/12/2024,123.98
03/12/2024,123.98
04/12/2024,123.98
05/12/2024,123.98
06/12/2024,123.98
07/12/2024,123.98
08/12/2024,123.98
09/12/2024,123.98
10/12/2024,123.98
11/12/2024,123.98
12/12/2024,123.98
13/12/2024,123.98
14/12/2024,123.98
15/12/2024,123.98
16/12/2024,123.98
17/12/2024,123.98
18/12/2024,123.98
19/12/2024,123.98
20/12/2024,123.98
21/12/2024,123.98
22/12/2024,123.98
23/12/2024,123.98
24/12/2024,123.98
25/12/2024,123.98
26/12/2024,123.98
27/12/2024,123.98
28/12/2024,123.98
29/12/2024,123.98
30/12/2024,123.98
31/12/2024,123.98
